Entity,Code,Day,total_vaccinations_per_hundred
Nevada,,2021-02-25,20.2
Nevada,,2021-02-26,20.86
Nevada,,2021-02-27,21.61
Nevada,,2021-02-28,22.26
Nevada,,2021-03-01,23.22
Nevada,,2021-03-02,23.48
Nevada,,2021-03-03,23.83
Nevada,,2021-03-04,24.35
Nevada,,2021-03-05,25.11
Nevada,,2021-03-06,25.97
Nevada,,2021-03-07,26.92
Nevada,,2021-03-08,27.79
Nevada,,2021-03-09,28.08
Nevada,,2021-03-10,28.53
Nevada,,2021-03-11,29.37
Nevada,,2021-03-12,30.22
Nevada,,2021-03-13,31.13
Nevada,,2021-03-14,32.12
Nevada,,2021-03-15,32.91
Nevada,,2021-03-16,33.12
Nevada,,2021-03-17,33.58
Nevada,,2021-03-18,34.49
Nevada,,2021-03-19,35.28
Nevada,,2021-03-20,36.24
Nevada,,2021-03-21,37.18
Nevada,,2021-03-22,37.82
Nevada,,2021-03-23,38
Nevada,,2021-03-24,38.5
Nevada,,2021-03-25,39.43
Nevada,,2021-03-26,40.39
Nevada,,2021-03-27,41.37
Nevada,,2021-03-28,42.3
Nevada,,2021-03-29,43.12
Nevada,,2021-03-30,43.34
Nevada,,2021-03-31,43.78
Nevada,,2021-04-01,44.61
Nevada,,2021-04-02,45.42
Nevada,,2021-04-03,46.49
Nevada,,2021-04-04,47.47
Nevada,,2021-04-05,48.13
Nevada,,2021-04-06,48.28
Nevada,,2021-04-07,48.87
Nevada,,2021-04-08,49.9
Nevada,,2021-04-09,51.17
Nevada,,2021-04-10,52.45
Nevada,,2021-04-11,53.66
Nevada,,2021-04-12,54.67
Nevada,,2021-04-13,54.94
Nevada,,2021-04-14,55.5
Nevada,,2021-04-15,56.65
Nevada,,2021-04-16,57.6
Nevada,,2021-04-17,58.55
Nevada,,2021-04-18,59.56
Nevada,,2021-04-19,60.27
Nevada,,2021-04-20,60.5
Nevada,,2021-04-21,61.02
Nevada,,2021-04-22,61.74
Nevada,,2021-04-23,62.41
Nevada,,2021-04-24,63.09
Nevada,,2021-04-25,63.85
Nevada,,2021-04-26,64.46
Nevada,,2021-04-27,64.66
Nevada,,2021-04-28,65.1
Nevada,,2021-04-29,65.81
Nevada,,2021-04-30,66.59
Nevada,,2021-05-01,67.38
Nevada,,2021-05-02,68.09
Nevada,,2021-05-03,68.46
Nevada,,2021-05-04,68.54
Nevada,,2021-05-05,68.91
Nevada,,2021-05-06,69.69
Nevada,,2021-05-07,70.37
Nevada,,2021-05-08,70.99
Nevada,,2021-05-09,71.74
Nevada,,2021-05-10,72.33
Nevada,,2021-05-11,72.62
Nevada,,2021-05-12,73.01
Nevada,,2021-05-13,73.53
Nevada,,2021-05-14,73.94
Nevada,,2021-05-15,75.14
Nevada,,2021-05-16,75.76
Nevada,,2021-05-17,76.08
Nevada,,2021-05-18,76.29
Nevada,,2021-05-19,76.61
Nevada,,2021-05-20,77.08
Nevada,,2021-05-21,77.69
Nevada,,2021-05-22,78.36
Nevada,,2021-05-23,78.82
Nevada,,2021-05-24,79.18
Nevada,,2021-05-25,79.34
Nevada,,2021-05-26,79.61
Nevada,,2021-05-27,80.04
Nevada,,2021-05-28,80.46
Nevada,,2021-05-29,80.85
Nevada,,2021-05-30,81.22
Nevada,,2021-06-01,81.63
Nevada,,2021-06-02,81.75
Nevada,,2021-06-03,82
Nevada,,2021-06-04,82.31
Nevada,,2021-06-05,82.32
Nevada,,2021-06-06,82.65
Nevada,,2021-06-07,83.31
Nevada,,2021-06-08,83.49
Nevada,,2021-06-09,83.5
Nevada,,2021-06-10,83.72
Nevada,,2021-06-11,84.1
Nevada,,2021-06-12,84.67
Nevada,,2021-06-13,84.96
Nevada,,2021-06-14,85.23
Nevada,,2021-06-15,85.43
Nevada,,2021-06-16,86.03
Nevada,,2021-06-17,86.27
Nevada,,2021-06-18,86.61
Nevada,,2021-06-19,86.9
Nevada,,2021-06-20,87.11
Nevada,,2021-06-21,87.42
Nevada,,2021-06-22,87.55
Nevada,,2021-06-23,87.69
Nevada,,2021-06-24,87.89
New Hampshire,,2021-01-12,3.72
New Hampshire,,2021-01-13,4.06
New Hampshire,,2021-01-14,4.32
New Hampshire,,2021-01-15,4.6
New Hampshire,,2021-01-19,5.26
New Hampshire,,2021-01-20,5.55
New Hampshire,,2021-01-21,5.93
New Hampshire,,2021-01-22,6.3
New Hampshire,,2021-01-23,6.61
New Hampshire,,2021-01-24,6.86
New Hampshire,,2021-01-25,6.96
New Hampshire,,2021-01-26,7.13
New Hampshire,,2021-01-27,7.58
New Hampshire,,2021-01-28,8.12
New Hampshire,,2021-01-29,8.63
New Hampshire,,2021-01-30,9.1
New Hampshire,,2021-01-31,9.44
New Hampshire,,2021-02-01,9.6
New Hampshire,,2021-02-02,9.99
New Hampshire,,2021-02-03,10.17
New Hampshire,,2021-02-04,10.67
New Hampshire,,2021-02-05,11.26
New Hampshire,,2021-02-06,11.85
New Hampshire,,2021-02-07,12.2
New Hampshire,,2021-02-08,12.25
New Hampshire,,2021-02-09,12.41
New Hampshire,,2021-02-10,12.96
New Hampshire,,2021-02-11,13.54
New Hampshire,,2021-02-12,14.06
New Hampshire,,2021-02-13,14.76
New Hampshire,,2021-02-14,15.34
New Hampshire,,2021-02-16,15.93
New Hampshire,,2021-02-17,16.06
New Hampshire,,2021-02-18,16.68
New Hampshire,,2021-02-19,17.75
New Hampshire,,2021-02-20,18.41
New Hampshire,,2021-02-21,19.18
New Hampshire,,2021-02-22,19.7
New Hampshire,,2021-02-23,20.17
New Hampshire,,2021-02-24,20.76
New Hampshire,,2021-02-25,21.42
New Hampshire,,2021-02-26,22.05
New Hampshire,,2021-02-27,22.86
New Hampshire,,2021-02-28,23.65
New Hampshire,,2021-03-01,23.89
New Hampshire,,2021-03-02,24.31
New Hampshire,,2021-03-03,24.97
New Hampshire,,2021-03-04,25.73
New Hampshire,,2021-03-05,26.37
New Hampshire,,2021-03-06,27.29
New Hampshire,,2021-03-07,28.1
New Hampshire,,2021-03-08,28.35
New Hampshire,,2021-03-09,28.97
New Hampshire,,2021-03-10,29.81
New Hampshire,,2021-03-11,30.79
New Hampshire,,2021-03-12,31.72
New Hampshire,,2021-03-13,33.1
New Hampshire,,2021-03-14,33.88
New Hampshire,,2021-03-15,34.22
New Hampshire,,2021-03-16,34.68
New Hampshire,,2021-03-17,35.21
New Hampshire,,2021-03-18,36.01
New Hampshire,,2021-03-19,36.84
New Hampshire,,2021-03-20,37.83
New Hampshire,,2021-03-21,38.98
New Hampshire,,2021-03-22,39.54
New Hampshire,,2021-03-23,40.12
New Hampshire,,2021-03-24,40.81
New Hampshire,,2021-03-25,41.64
New Hampshire,,2021-03-26,42.26
New Hampshire,,2021-03-27,43.1
New Hampshire,,2021-03-28,44.01
New Hampshire,,2021-03-29,44.32
New Hampshire,,2021-03-30,44.65
New Hampshire,,2021-03-31,45.23
New Hampshire,,2021-04-01,52.04
New Hampshire,,2021-04-02,53.03
New Hampshire,,2021-04-03,56.26
New Hampshire,,2021-04-04,56.94
New Hampshire,,2021-04-05,58.59
New Hampshire,,2021-04-06,58.9
New Hampshire,,2021-04-07,61
New Hampshire,,2021-04-08,63.14
New Hampshire,,2021-04-09,65.39
New Hampshire,,2021-04-10,67.86
New Hampshire,,2021-04-11,70.46
New Hampshire,,2021-04-12,71.98
New Hampshire,,2021-04-13,73.3
New Hampshire,,2021-04-14,74.14
New Hampshire,,2021-04-15,77.23
New Hampshire,,2021-04-16,79.11
New Hampshire,,2021-04-17,80.06
New Hampshire,,2021-04-18,80.85
New Hampshire,,2021-04-19,81.08
New Hampshire,,2021-04-20,81.53
New Hampshire,,2021-04-21,81.93
New Hampshire,,2021-04-22,82.17
New Hampshire,,2021-04-23,82.4
New Hampshire,,2021-04-24,82.65
New Hampshire,,2021-04-25,82.9
New Hampshire,,2021-04-26,83.1
New Hampshire,,2021-04-27,83.28
New Hampshire,,2021-04-28,83.46
New Hampshire,,2021-04-29,83.72
New Hampshire,,2021-04-30,83.99
New Hampshire,,2021-05-01,84.39
New Hampshire,,2021-05-02,84.67
New Hampshire,,2021-05-03,84.86
New Hampshire,,2021-05-04,85.11
New Hampshire,,2021-05-05,85.28
New Hampshire,,2021-05-06,85.28
New Hampshire,,2021-05-07,83.97
New Hampshire,,2021-05-08,84.2
New Hampshire,,2021-05-09,84.47
New Hampshire,,2021-05-10,84.67
New Hampshire,,2021-05-11,84.76
New Hampshire,,2021-05-12,85.05
New Hampshire,,2021-05-13,88.37
New Hampshire,,2021-05-14,88.6
New Hampshire,,2021-05-15,88.84
New Hampshire,,2021-05-16,89.1
New Hampshire,,2021-05-17,89.29
New Hampshire,,2021-05-18,89.54
New Hampshire,,2021-05-19,93.55
New Hampshire,,2021-05-20,93.85
New Hampshire,,2021-05-21,98.01
New Hampshire,,2021-05-22,98.24
New Hampshire,,2021-05-23,98.52
New Hampshire,,2021-05-24,98.97
New Hampshire,,2021-05-25,99.14
New Hampshire,,2021-05-26,99.31
New Hampshire,,2021-05-27,101.2
New Hampshire,,2021-05-28,101.85
New Hampshire,,2021-05-29,101.85
New Hampshire,,2021-05-30,101.85
New Hampshire,,2021-06-01,102.93
New Hampshire,,2021-06-02,103.47
New Hampshire,,2021-06-03,103.5
New Hampshire,,2021-06-04,103.94
New Hampshire,,2021-06-05,104.4
New Hampshire,,2021-06-06,104.43
New Hampshire,,2021-06-07,105.12
New Hampshire,,2021-06-08,106.71
New Hampshire,,2021-06-09,106.74
New Hampshire,,2021-06-10,107.17
New Hampshire,,2021-06-11,107.75
New Hampshire,,2021-06-12,108.07
New Hampshire,,2021-06-13,108.11
New Hampshire,,2021-06-14,108.16
New Hampshire,,2021-06-15,108.83
New Hampshire,,2021-06-16,109.36
New Hampshire,,2021-06-17,109.65
New Hampshire,,2021-06-18,109.68
New Hampshire,,2021-06-19,110.1
New Hampshire,,2021-06-20,110.14
New Hampshire,,2021-06-21,110.35
New Hampshire,,2021-06-22,110.37
New Hampshire,,2021-06-23,110.4
New Hampshire,,2021-06-24,110.44
New Jersey,,2021-01-12,2.49
New Jersey,,2021-01-13,2.96
New Jersey,,2021-01-14,2.97
New Jersey,,2021-01-15,3.57
New Jersey,,2021-01-19,4.51
New Jersey,,2021-01-20,4.87
New Jersey,,2021-01-21,4.87
New Jersey,,2021-01-22,5.23
New Jersey,,2021-01-23,5.64
New Jersey,,2021-01-24,6.03
New Jersey,,2021-01-25,6.34
New Jersey,,2021-01-26,6.48
New Jersey,,2021-01-27,6.89
New Jersey,,2021-01-28,7.3
New Jersey,,2021-01-29,8.19
New Jersey,,2021-01-30,8.66
New Jersey,,2021-01-31,8.96
New Jersey,,2021-02-01,9.12
New Jersey,,2021-02-02,9.42
New Jersey,,2021-02-03,9.59
New Jersey,,2021-02-04,9.59
New Jersey,,2021-02-05,9.96
New Jersey,,2021-02-06,11.72
New Jersey,,2021-02-07,12.1
New Jersey,,2021-02-08,12.33
New Jersey,,2021-02-09,12.35
New Jersey,,2021-02-10,12.93
New Jersey,,2021-02-11,13.47
New Jersey,,2021-02-12,14.1
New Jersey,,2021-02-13,14.75
New Jersey,,2021-02-14,15.19
New Jersey,,2021-02-16,16.07
New Jersey,,2021-02-17,16.67
New Jersey,,2021-02-18,17.36
New Jersey,,2021-02-19,18.06
New Jersey,,2021-02-20,18.56
New Jersey,,2021-02-21,19.02
New Jersey,,2021-02-22,19.27
New Jersey,,2021-02-23,19.8
New Jersey,,2021-02-24,20.31
New Jersey,,2021-02-25,21.01
New Jersey,,2021-02-26,21.88
New Jersey,,2021-02-27,22.61
New Jersey,,2021-02-28,23.26
New Jersey,,2021-03-01,23.6
New Jersey,,2021-03-02,24.63
New Jersey,,2021-03-03,25.33
New Jersey,,2021-03-04,26.18
New Jersey,,2021-03-05,27.06
New Jersey,,2021-03-06,27.91
New Jersey,,2021-03-07,28.53
New Jersey,,2021-03-08,28.96
New Jersey,,2021-03-09,29.72
New Jersey,,2021-03-10,30.57
New Jersey,,2021-03-11,31.92
New Jersey,,2021-03-12,32.84
New Jersey,,2021-03-13,33.9
New Jersey,,2021-03-14,34.51
New Jersey,,2021-03-15,35.05
New Jersey,,2021-03-16,35.74
New Jersey,,2021-03-17,36.65
New Jersey,,2021-03-18,37.68
New Jersey,,2021-03-19,38.63
New Jersey,,2021-03-20,39.57
New Jersey,,2021-03-21,40.32
New Jersey,,2021-03-22,40.93
New Jersey,,2021-03-23,40.94
New Jersey,,2021-03-24,42.58
New Jersey,,2021-03-25,43.56
New Jersey,,2021-03-26,44.57
New Jersey,,2021-03-27,45.64
New Jersey,,2021-03-28,46.64
New Jersey,,2021-03-29,47.33
New Jersey,,2021-03-30,48.33
New Jersey,,2021-03-31,49.32
New Jersey,,2021-04-01,50.93
New Jersey,,2021-04-02,52.41
New Jersey,,2021-04-03,53.67
New Jersey,,2021-04-04,54.66
New Jersey,,2021-04-05,55.27
New Jersey,,2021-04-06,56.07
New Jersey,,2021-04-07,57.35
New Jersey,,2021-04-08,58.85
New Jersey,,2021-04-09,60.25
New Jersey,,2021-04-10,61.87
New Jersey,,2021-04-11,62.94
New Jersey,,2021-04-12,63.87
New Jersey,,2021-04-13,64.96
New Jersey,,2021-04-14,66.14
New Jersey,,2021-04-15,67.31
New Jersey,,2021-04-16,68.41
New Jersey,,2021-04-17,69.68
New Jersey,,2021-04-18,70.58
New Jersey,,2021-04-19,71.39
New Jersey,,2021-04-20,72.23
New Jersey,,2021-04-21,73.29
New Jersey,,2021-04-22,74.37
New Jersey,,2021-04-23,75.66
New Jersey,,2021-04-24,76.86
New Jersey,,2021-04-25,77.78
New Jersey,,2021-04-26,78.52
New Jersey,,2021-04-27,79.4
New Jersey,,2021-04-28,80.31
New Jersey,,2021-04-29,81.25
New Jersey,,2021-04-30,82.21
New Jersey,,2021-05-01,83.1
New Jersey,,2021-05-02,83.65
New Jersey,,2021-05-03,84.09
New Jersey,,2021-05-04,84.65
New Jersey,,2021-05-05,85.57
New Jersey,,2021-05-06,86.44
New Jersey,,2021-05-07,87.52
New Jersey,,2021-05-08,88.48
New Jersey,,2021-05-09,89.33
New Jersey,,2021-05-10,90.06
New Jersey,,2021-05-11,90.56
New Jersey,,2021-05-12,91.23
New Jersey,,2021-05-13,91.83
New Jersey,,2021-05-14,92.52
New Jersey,,2021-05-15,93.45
New Jersey,,2021-05-16,94.11
New Jersey,,2021-05-17,94.52
New Jersey,,2021-05-18,94.93
New Jersey,,2021-05-19,95.8
New Jersey,,2021-05-20,96.55
New Jersey,,2021-05-21,97.57
New Jersey,,2021-05-22,98.23
New Jersey,,2021-05-23,98.79
New Jersey,,2021-05-24,99.11
New Jersey,,2021-05-25,99.54
New Jersey,,2021-05-26,100.1
New Jersey,,2021-05-27,100.7
New Jersey,,2021-05-28,101.2
New Jersey,,2021-05-29,101.84
New Jersey,,2021-05-30,102.27
New Jersey,,2021-06-01,102.68
New Jersey,,2021-06-02,103.02
New Jersey,,2021-06-03,103.53
New Jersey,,2021-06-04,104
New Jersey,,2021-06-05,104.01
New Jersey,,2021-06-06,104.55
New Jersey,,2021-06-07,105.11
New Jersey,,2021-06-08,105.71
New Jersey,,2021-06-09,105.72
New Jersey,,2021-06-10,106.26
New Jersey,,2021-06-11,106.93
New Jersey,,2021-06-12,107.62
New Jersey,,2021-06-13,108.32
New Jersey,,2021-06-14,108.12
New Jersey,,2021-06-15,108.96
New Jersey,,2021-06-16,109.53
New Jersey,,2021-06-17,109.99
New Jersey,,2021-06-18,110.33
New Jersey,,2021-06-19,110.75
New Jersey,,2021-06-20,111.18
New Jersey,,2021-06-21,111.39
New Jersey,,2021-06-22,112.02
New Jersey,,2021-06-23,112.24
New Jersey,,2021-06-24,112.58
New Mexico,,2021-01-12,3.73
New Mexico,,2021-01-13,3.9
New Mexico,,2021-01-14,4.26
New Mexico,,2021-01-15,4.74
New Mexico,,2021-01-19,6.59
New Mexico,,2021-01-20,6.83
New Mexico,,2021-01-21,7.27
New Mexico,,2021-01-22,7.73
New Mexico,,2021-01-23,8.81
New Mexico,,2021-01-24,9.54
New Mexico,,2021-01-25,9.76
New Mexico,,2021-01-26,10.02
New Mexico,,2021-01-27,10.35
New Mexico,,2021-01-28,10.72
New Mexico,,2021-01-29,11.39
New Mexico,,2021-01-30,11.84
New Mexico,,2021-01-31,12.6
New Mexico,,2021-02-01,13.13
New Mexico,,2021-02-02,13.24
New Mexico,,2021-02-03,13.58
New Mexico,,2021-02-04,14.05
New Mexico,,2021-02-05,14.64
New Mexico,,2021-02-06,15.39
New Mexico,,2021-02-07,15.82
New Mexico,,2021-02-08,16.35
New Mexico,,2021-02-09,16.5
New Mexico,,2021-02-10,16.91
New Mexico,,2021-02-11,17.64
New Mexico,,2021-02-12,18.54
New Mexico,,2021-02-13,19.07
New Mexico,,2021-02-14,20.02
New Mexico,,2021-02-16,21.14
New Mexico,,2021-02-17,21.34
New Mexico,,2021-02-18,21.75
New Mexico,,2021-02-19,26.83
New Mexico,,2021-02-20,27.61
New Mexico,,2021-02-21,28.42
New Mexico,,2021-02-22,28.84
New Mexico,,2021-02-23,29.21
New Mexico,,2021-02-24,29.5
New Mexico,,2021-02-25,30.28
New Mexico,,2021-02-26,31.34
New Mexico,,2021-02-27,32.34
New Mexico,,2021-02-28,33.65
New Mexico,,2021-03-01,33.94
New Mexico,,2021-03-02,34.41
New Mexico,,2021-03-03,35.1
New Mexico,,2021-03-04,35.48
New Mexico,,2021-03-05,36.53
New Mexico,,2021-03-06,38.21
New Mexico,,2021-03-07,38.82
New Mexico,,2021-03-08,39.77
New Mexico,,2021-03-09,40.01
New Mexico,,2021-03-10,40.09
New Mexico,,2021-03-11,41.38
New Mexico,,2021-03-12,42.71
New Mexico,,2021-03-13,43.55
New Mexico,,2021-03-14,44.93
New Mexico,,2021-03-15,45.43
New Mexico,,2021-03-16,46.28
New Mexico,,2021-03-17,46.91
New Mexico,,2021-03-18,47.88
New Mexico,,2021-03-19,49.18
New Mexico,,2021-03-20,50.56
New Mexico,,2021-03-21,51.75
New Mexico,,2021-03-22,52.37
New Mexico,,2021-03-23,52.54
New Mexico,,2021-03-24,53.01
New Mexico,,2021-03-25,54.14
New Mexico,,2021-03-26,55.42
New Mexico,,2021-03-27,56.81
New Mexico,,2021-03-28,58.41
New Mexico,,2021-03-29,59.1
New Mexico,,2021-03-30,59.25
New Mexico,,2021-03-31,60
New Mexico,,2021-04-01,61.09
New Mexico,,2021-04-02,62.59
New Mexico,,2021-04-03,64.01
New Mexico,,2021-04-04,65.12
New Mexico,,2021-04-05,65.53
New Mexico,,2021-04-06,65.67
New Mexico,,2021-04-07,66.01
New Mexico,,2021-04-08,67.59
New Mexico,,2021-04-09,69.07
New Mexico,,2021-04-10,70.48
New Mexico,,2021-04-11,71.67
New Mexico,,2021-04-12,72.21
New Mexico,,2021-04-13,72.36
New Mexico,,2021-04-14,72.99
New Mexico,,2021-04-15,73.98
New Mexico,,2021-04-16,75.26
New Mexico,,2021-04-17,76.61
New Mexico,,2021-04-18,77.6
New Mexico,,2021-04-19,78.22
New Mexico,,2021-04-20,78.4
New Mexico,,2021-04-21,78.98
New Mexico,,2021-04-22,79.87
New Mexico,,2021-04-23,81.07
New Mexico,,2021-04-24,82.13
New Mexico,,2021-04-25,82.98
New Mexico,,2021-04-26,83.29
New Mexico,,2021-04-27,83.43
New Mexico,,2021-04-28,83.93
New Mexico,,2021-04-29,84.62
New Mexico,,2021-04-30,85.57
New Mexico,,2021-05-01,86.66
New Mexico,,2021-05-02,87.52
New Mexico,,2021-05-03,88.25
New Mexico,,2021-05-04,88.32
New Mexico,,2021-05-05,88.74
New Mexico,,2021-05-06,89.52
New Mexico,,2021-05-07,90.36
New Mexico,,2021-05-08,91.34
New Mexico,,2021-05-09,91.92
New Mexico,,2021-05-10,92.45
New Mexico,,2021-05-11,92.58
New Mexico,,2021-05-12,92.91
New Mexico,,2021-05-13,93.95
New Mexico,,2021-05-14,94.52
New Mexico,,2021-05-15,95.26
New Mexico,,2021-05-16,95.76
New Mexico,,2021-05-17,96.31
New Mexico,,2021-05-18,96.47
New Mexico,,2021-05-19,96.9
New Mexico,,2021-05-20,97.52
New Mexico,,2021-05-21,98.14
New Mexico,,2021-05-22,98.5
New Mexico,,2021-05-23,99.51
New Mexico,,2021-05-24,99.84
New Mexico,,2021-05-25,99.92
New Mexico,,2021-05-26,100.46
New Mexico,,2021-05-27,100.87
New Mexico,,2021-05-28,101.68
New Mexico,,2021-05-29,102.12
New Mexico,,2021-05-30,102.5
New Mexico,,2021-06-01,102.69
New Mexico,,2021-06-02,102.76
New Mexico,,2021-06-03,103.02
New Mexico,,2021-06-04,103.36
New Mexico,,2021-06-05,103.41
New Mexico,,2021-06-06,90.78
New Mexico,,2021-06-07,104.13
New Mexico,,2021-06-08,104.42
New Mexico,,2021-06-09,104.45
New Mexico,,2021-06-10,104.77
New Mexico,,2021-06-11,105.09
New Mexico,,2021-06-12,105.34
New Mexico,,2021-06-13,106.03
New Mexico,,2021-06-14,106.25
New Mexico,,2021-06-15,106.72
New Mexico,,2021-06-16,107.44
New Mexico,,2021-06-17,107.89
New Mexico,,2021-06-18,108.39
New Mexico,,2021-06-19,108.64
New Mexico,,2021-06-20,109.32
New Mexico,,2021-06-21,109.5
New Mexico,,2021-06-22,109.57
New Mexico,,2021-06-23,109.69
New Mexico,,2021-06-24,110.21
New York State,,2021-01-12,2.98
New York State,,2021-01-13,3.25
New York State,,2021-01-14,3.54
New York State,,2021-01-15,3.89
New York State,,2021-01-19,5.14
New York State,,2021-01-20,5.38
New York State,,2021-01-21,5.74
New York State,,2021-01-22,6.19
New York State,,2021-01-23,6.59
New York State,,2021-01-24,7.02
New York State,,2021-01-25,7.29
New York State,,2021-01-26,7.47
New York State,,2021-01-27,7.81
New York State,,2021-01-28,8.38
New York State,,2021-01-29,8.76
New York State,,2021-01-30,9.21
New York State,,2021-01-31,9.64
New York State,,2021-02-01,9.91
New York State,,2021-02-02,10.11
New York State,,2021-02-03,10.3
New York State,,2021-02-04,10.59
New York State,,2021-02-05,10.96
New York State,,2021-02-06,11.44
New York State,,2021-02-07,12.01
New York State,,2021-02-08,12.43
New York State,,2021-02-09,12.55
New York State,,2021-02-10,13.04
New York State,,2021-02-11,13.47
New York State,,2021-02-12,13.94
New York State,,2021-02-13,14.5
New York State,,2021-02-14,15.04
New York State,,2021-02-16,15.99
New York State,,2021-02-17,16.34
New York State,,2021-02-18,16.73
New York State,,2021-02-19,17.72
New York State,,2021-02-20,18.18
New York State,,2021-02-21,18.62
New York State,,2021-02-22,19.08
New York State,,2021-02-23,19.39
New York State,,2021-02-24,19.64
New York State,,2021-02-25,19.94
New York State,,2021-02-26,20.33
New York State,,2021-02-27,20.87
New York State,,2021-02-28,21.72
New York State,,2021-03-01,22.39
New York State,,2021-03-02,23.11
New York State,,2021-03-03,23.68
New York State,,2021-03-04,24.32
New York State,,2021-03-05,25.01
New York State,,2021-03-06,25.92
New York State,,2021-03-07,26.92
New York State,,2021-03-08,27.84
New York State,,2021-03-09,28.4
New York State,,2021-03-10,29.26
New York State,,2021-03-11,30.02
New York State,,2021-03-12,30.84
New York State,,2021-03-13,32.36
New York State,,2021-03-14,32.36
New York State,,2021-03-15,33.12
New York State,,2021-03-16,33.78
New York State,,2021-03-17,34.44
New York State,,2021-03-18,35.23
New York State,,2021-03-19,36.01
New York State,,2021-03-20,36.94
New York State,,2021-03-21,37.89
New York State,,2021-03-22,38.67
New York State,,2021-03-23,39.56
New York State,,2021-03-24,40.29
New York State,,2021-03-25,41.05
New York State,,2021-03-26,42.12
New York State,,2021-03-27,43.36
New York State,,2021-03-28,44.49
New York State,,2021-03-29,45.56
New York State,,2021-03-30,46.39
New York State,,2021-03-31,47.61
New York State,,2021-04-01,48.29
New York State,,2021-04-02,50.96
New York State,,2021-04-03,52.85
New York State,,2021-04-04,54.08
New York State,,2021-04-05,54.69
New York State,,2021-04-06,55.32
New York State,,2021-04-07,56.68
New York State,,2021-04-08,57.8
New York State,,2021-04-09,59.22
New York State,,2021-04-10,60.72
New York State,,2021-04-11,62.01
New York State,,2021-04-12,62.93
New York State,,2021-04-13,63.93
New York State,,2021-04-14,64.94
New York State,,2021-04-15,66.02
New York State,,2021-04-16,67.16
New York State,,2021-04-17,68.25
New York State,,2021-04-18,69.56
New York State,,2021-04-19,70.3
New York State,,2021-04-20,71.09
New York State,,2021-04-21,71.99
New York State,,2021-04-22,72.85
New York State,,2021-04-23,73.89
New York State,,2021-04-24,74.9
New York State,,2021-04-25,75.73
New York State,,2021-04-26,76.37
New York State,,2021-04-27,77.02
New York State,,2021-04-28,77.94
New York State,,2021-04-29,79.22
New York State,,2021-04-30,80.38
New York State,,2021-05-01,81.52
New York State,,2021-05-02,82.15
New York State,,2021-05-03,82.58
New York State,,2021-05-04,83.16
New York State,,2021-05-05,84.06
New York State,,2021-05-06,85.09
New York State,,2021-05-07,85.85
New York State,,2021-05-08,86.7
New York State,,2021-05-09,87.56
New York State,,2021-05-10,88.25
New York State,,2021-05-11,88.79
New York State,,2021-05-12,89.42
New York State,,2021-05-13,90
New York State,,2021-05-14,90.64
New York State,,2021-05-15,91.45
New York State,,2021-05-16,92.16
New York State,,2021-05-17,92.59
New York State,,2021-05-18,93.01
New York State,,2021-05-19,93.8
New York State,,2021-05-20,94.56
New York State,,2021-05-21,95.56
New York State,,2021-05-22,96.19
New York State,,2021-05-23,96.91
New York State,,2021-05-24,97.37
New York State,,2021-05-25,97.78
New York State,,2021-05-26,98.37
New York State,,2021-05-27,98.89
New York State,,2021-05-28,99.45
New York State,,2021-05-29,100.13
New York State,,2021-05-30,100.78
New York State,,2021-06-01,101.3
New York State,,2021-06-02,101.58
New York State,,2021-06-03,101.78
New York State,,2021-06-04,102.18
New York State,,2021-06-05,102.65
New York State,,2021-06-06,102.89
New York State,,2021-06-07,103.57
New York State,,2021-06-08,103.99
New York State,,2021-06-09,104.41
New York State,,2021-06-10,104.42
New York State,,2021-06-11,105.04
New York State,,2021-06-12,105.5
New York State,,2021-06-13,106.01
New York State,,2021-06-14,106.48
New York State,,2021-06-15,106.84
New York State,,2021-06-16,107.5
New York State,,2021-06-17,108
New York State,,2021-06-18,108.29
New York State,,2021-06-19,108.73
New York State,,2021-06-20,109.04
New York State,,2021-06-21,109.33
New York State,,2021-06-22,109.5
New York State,,2021-06-23,109.73
New York State,,2021-06-24,110.07
North Carolina,,2021-01-12,2.02
North Carolina,,2021-01-13,2.55
North Carolina,,2021-01-14,2.56
North Carolina,,2021-01-15,2.89
North Carolina,,2021-01-19,3.82
North Carolina,,2021-01-20,4.08
North Carolina,,2021-01-21,4.51
North Carolina,,2021-01-22,5
North Carolina,,2021-01-23,5.5
North Carolina,,2021-01-24,6.07
North Carolina,,2021-01-25,6.45
North Carolina,,2021-01-26,6.67
North Carolina,,2021-01-27,6.83
North Carolina,,2021-01-28,8.1
North Carolina,,2021-01-29,8.12
North Carolina,,2021-01-30,8.57
North Carolina,,2021-01-31,9.07
North Carolina,,2021-02-01,9.3
North Carolina,,2021-02-02,9.31
